id,y,x,osmid
42843,-12.1317953,-76.9269022,5977251624
42858,-12.136932,-76.9307304,5977251649
42883,-12.130462,-76.9292452,5977251701
42886,-12.129209,-76.9132718,5977251712
42894,-12.1319905,-76.9138449,5977251736
42915,-12.1367258,-76.9103343,5977251763
42918,-12.1357739,-76.9103443,5977251770
42924,-12.1444468,-76.918319,5977251785
42999,-12.1358838,-76.9170889,5977251922
43001,-12.1352369,-76.9176672,5977251923
43012,-12.1327792,-76.914098,5977251946
43017,-12.1322767,-76.9139085,5977251950
43022,-12.1418517,-76.9149577,5977251956
43043,-12.142389,-76.9139672,5977251986
43503,-12.1743009,-76.9248552,5452965246
45110,-12.1393682,-76.8866232,6536147795
45111,-12.1327328,-76.8888658,6536147796
45114,-12.1364421,-76.8892527,6536147809
45115,-12.1356733,-76.8888318,6536147810
45116,-12.1365542,-76.8880112,6536147816
51481,-12.150437,-76.8903864,5880278274
51483,-12.1511482,-76.8907282,5880278275
51488,-12.1518722,-76.8911771,5880278276
52361,-12.1517861,-76.8821037,5880280214
52362,-12.1517594,-76.8826663,5880280218
52363,-12.150295,-76.8839022,5880280219
52364,-12.1507835,-76.8839925,5880280220
52365,-12.1519508,-76.8829186,5880280221
52366,-12.1202499,-76.9441633,6778385562
52367,-12.15145,-76.8838735,5880280223
52368,-12.1201931,-76.9448957,6778385563
52369,-12.1195664,-76.9445523,6778385564
52370,-12.1204958,-76.9453658,6778385570
52371,-12.1210821,-76.9432863,6778385565
52372,-12.1198568,-76.9453035,6778385569
52378,-12.1199972,-76.9451372,6778385579
52379,-12.1203502,-76.945523,6778385578
52380,-12.1203965,-76.9450408,6778385581
52381,-12.1207229,-76.9444115,6778385582
52385,-12.1215495,-76.9448708,6778385583
52387,-12.1512039,-76.8836057,5880280247
52388,-12.1509709,-76.8833318,5880280248
52396,-12.1494737,-76.8834985,5880280262
52404,-12.1499972,-76.8850577,5880280280
52434,-12.1469745,-76.8830034,5880280350
52439,-12.1466641,-76.8839333,5880280355
52462,-12.1214991,-76.943777,5559940432
52464,-12.1211549,-76.9442571,5559940436
52467,-12.1205465,-76.9442886,5559940440
52470,-12.1201964,-76.9449766,5559940446
52478,-12.121724,-76.9447567,5559940457
52484,-12.1221501,-76.9451,5559940463
52485,-12.1244863,-76.9441022,5559940464
52489,-12.1249502,-76.9437039,5559940468
53245,-12.1333127,-76.9018863,6091307771
53246,-12.1333677,-76.9014901,6091307772
53247,-12.1333892,-76.9010675,6091307773
53249,-12.1344575,-76.9014684,6091307770
54811,-12.1350192,-76.9017934,6091311791
54813,-12.1364898,-76.901426,6091311793
54814,-12.1375647,-76.9009919,6091311795
54819,-12.1417579,-76.9054008,6091311796
54828,-12.140016,-76.9039561,6091311858
54833,-12.1422205,-76.9043768,6091311870
54838,-12.1421621,-76.9049018,6091311883
54854,-12.1417096,-76.9027081,6091311995
54856,-12.1423344,-76.9002493,6091312035
54862,-12.1438977,-76.9029456,6091312060
54864,-12.1473744,-76.9023252,6091312080
54865,-12.1476645,-76.9021769,6091312082
54866,-12.148527,-76.902329,6091312086
54867,-12.1483753,-76.9031376,6091312093
54869,-12.151541,-76.9022038,6091312101
54871,-12.1520575,-76.8988367,6091312105
54875,-12.150524,-76.909449,6091312108
54877,-12.1484691,-76.9086282,6091312115
54879,-12.1490089,-76.9098563,6091312120
54880,-12.1515216,-76.91047,6091312122
54881,-12.1528825,-76.9114915,6091312123
54885,-12.1516004,-76.9110046,6091312131
59810,-12.1352287,-76.9128615,5984368523
61951,-12.154898,-76.9053079,4286467242
62895,-12.1583101,-76.9081927,4931082848
62897,-12.1540566,-76.9072676,4931082869
63057,-12.1531943,-76.9074744,4931083479
63555,-12.1210025,-76.9431594,6778413886
63556,-12.1207378,-76.9433725,6778413887
63559,-12.1209733,-76.94349,6778413888
63561,-12.121364,-76.9420032,6778413892
63563,-12.1213345,-76.9452466,6778413894
63564,-12.1217919,-76.9455416,6778413895
63565,-12.1222568,-76.9453493,6778413896
63572,-12.1238382,-76.9462988,6778413903
63574,-12.1235459,-76.9451092,6778413905
63575,-12.12387,-76.9451066,6778413906
63578,-12.1216056,-76.9428583,6778413907
63579,-12.1218781,-76.9431433,6778413910
63580,-12.1218461,-76.9429201,6778413911
63581,-12.1221856,-76.9427244,6778413912
63582,-12.1221307,-76.9447907,6778413913
63583,-12.1224509,-76.9446131,6778413914
63584,-12.1226723,-76.9449474,6778413915
63586,-12.1245683,-76.9465665,6778413917
63589,-12.1249765,-76.9467868,6778413920
63593,-12.1267751,-76.9454222,6778413923
63675,-12.1515877,-76.910274,4767507572
63676,-12.1515004,-76.9100891,4767507575
63795,-12.1585177,-76.9030169,4767507848
63799,-12.1586462,-76.9082947,4767507855
63802,-12.1582205,-76.9081356,4767507861
63803,-12.1582208,-76.9042144,4767507860
63804,-12.1585857,-76.9056195,4767507864
63807,-12.1530501,-76.9073054,4767507884
63808,-12.1520704,-76.9048593,4767507888
63809,-12.1502384,-76.903746,4767507890
63810,-12.1529823,-76.9072734,4767507897
63815,-12.1544503,-76.9047993,4767507916
63816,-12.154345,-76.9044809,4767507918
63818,-12.1540579,-76.901044,4767507919
63819,-12.1548217,-76.9014397,4767507920
63889,-12.1536342,-76.902125,4767508121
63890,-12.1542195,-76.9024261,4767508122
63891,-12.1539484,-76.9022866,4767508123
63892,-12.1544994,-76.9012727,4767508124
63893,-12.1544759,-76.9002886,4767508125
63894,-12.1554124,-76.9006677,4767508126
63895,-12.1548365,-76.8996022,4767508127
63896,-12.1554745,-76.8998441,4767508128
63897,-12.1552083,-76.898651,4767508129
63905,-12.1547654,-76.8951523,4767508137
63906,-12.1546765,-76.8936017,4767508138
63908,-12.1549012,-76.8973284,4767508141
63909,-12.1547657,-76.8981838,4767508142
63910,-12.1554249,-76.8974285,4767508143
63911,-12.1551363,-76.8988564,4767508144
63912,-12.1558257,-76.8991164,4767508145
63913,-12.156052,-76.8980823,4767508146
63914,-12.1554619,-76.8972417,4767508147
63916,-12.1561684,-76.8973904,4767508148
63917,-12.1552162,-76.8988865,4767508150
63919,-12.1554399,-76.8979652,4767508152
63920,-12.15556,-76.8972623,4767508153
63921,-12.1559302,-76.8953084,4767508154
63923,-12.1561536,-76.8937551,4767508156
63925,-12.155713,-76.8964902,4767508157
63926,-12.1558395,-76.8952779,4767508159
63927,-12.1563087,-76.8966073,4767508158
63929,-12.1589465,-76.8978778,4767508162
63930,-12.1567808,-76.8954892,4767508163
63936,-12.1570635,-76.8938822,4767508169
63937,-12.156877,-76.8929731,4767508168
63938,-12.1560609,-76.8931591,4767508171
63947,-12.1550614,-76.8936409,4767508192
65647,-12.1500259,-76.8946238,4386877830
67500,-12.1476864,-76.9082722,3739384316
67515,-12.1482621,-76.9035313,3739384331
67517,-12.1484962,-76.9037385,3739384333
67529,-12.148972,-76.8947571,3739384346
67538,-12.1493703,-76.9018294,3739384356
67545,-12.1497267,-76.8951823,3739384365
67561,-12.1500648,-76.8892204,3739384381
67562,-12.1499559,-76.8993679,3739384380
67563,-12.1501299,-76.900541,3739384385
67571,-12.1501695,-76.9005036,3739384393
67577,-12.1503831,-76.9003019,3739384400
67583,-12.1505649,-76.9004015,3739384407
67588,-12.1506762,-76.9081061,3739384415
67590,-12.1507304,-76.9020898,3739384418
67608,-12.151171,-76.909274,3739384437
67626,-12.151523,-76.8900344,3739384457
67627,-12.1516351,-76.900176,3739384458
67638,-12.1516531,-76.9034987,3739384469
67653,-12.1518924,-76.9043454,3739384477
67654,-12.1519833,-76.9046108,3739384480
67657,-12.1521139,-76.9049816,3739384489
67662,-12.1520024,-76.9046666,3739384495
67663,-12.1522148,-76.9052511,3739384496
67665,-12.1521317,-76.9103293,3739384498
67666,-12.1522398,-76.890491,3739384499
67672,-12.1522986,-76.9055355,3739384505
67678,-12.1523552,-76.9038982,3739384509
67686,-12.1524611,-76.9041987,3739384516
67694,-12.1525331,-76.9044618,3739384522
67695,-12.1529723,-76.904005,3739384528
67697,-12.1528856,-76.9037204,3739384530
67699,-12.1526315,-76.9047739,3739384532
67700,-12.1531341,-76.9045722,3739384536
67702,-12.152713,-76.8907561,3739384538
67703,-12.152742,-76.9050855,3739384539
67709,-12.1528278,-76.9053698,3739384544
67713,-12.1532226,-76.9048348,3739384548
67714,-12.1530264,-76.9042713,3739384549
67744,-12.1549523,-76.8993816,3739384580
67753,-12.1553515,-76.8979483,3739384589
67790,-12.1599615,-76.8834509,3739384629
67793,-12.160108,-76.8838055,3739384632
67795,-12.1602193,-76.8895536,3739384634
67799,-12.1604548,-76.8914616,3739384640
67802,-12.1608308,-76.8908054,3739384644
67803,-12.160968,-76.8830722,3739384647
67804,-12.1610015,-76.8904636,3739384648
67807,-12.1612044,-76.89006,3739384650
67808,-12.1613583,-76.8897537,3739384652
67809,-12.1613908,-76.8912081,3739384653
67810,-12.1614382,-76.8911128,3739384654
67813,-12.1615807,-76.8894351,3739384658
67815,-12.1617988,-76.8903874,3739384660
67816,-12.1616041,-76.8907788,3739384659
67817,-12.1624964,-76.8890391,3739384662
67818,-12.1619245,-76.8913583,3739384663
67819,-12.1619622,-76.8900589,3739384664
67821,-12.162085,-76.8910303,3739384666
67822,-12.1621283,-76.8897224,3739384667
67824,-12.1622886,-76.8906246,3739384669
67826,-12.1623093,-76.8851517,3739384671
67827,-12.1623405,-76.8857403,3739384672
67829,-12.1623259,-76.8894154,3739384670
67832,-12.1634072,-76.8858782,3739384677
67833,-12.1634676,-76.8852506,3739384678
67839,-12.1642118,-76.8859992,3739384684
67840,-12.1643141,-76.8853692,3739384685
67841,-12.1643564,-76.8922981,3739384686
69627,-12.1195813,-76.8812473,5494704685
71073,-12.1805352,-76.9225878,5452502068
72096,-12.1429577,-76.9052778,4286488216
72820,-12.1193167,-76.8820226,6110225644
72821,-12.1189431,-76.8832951,6110225646
73461,-12.1195531,-76.8811825,6110227398
73462,-12.1194378,-76.8811623,6110227399
73464,-12.1199925,-76.8814042,6110227412
73465,-12.1197377,-76.8821569,6110227413
73466,-12.1189352,-76.8819262,6110227414
73468,-12.1201468,-76.8819102,6110227417
73469,-12.1190585,-76.8829409,6110227418
73470,-12.1193605,-76.8830428,6110227419
73472,-12.1192279,-76.8841273,6110227421
73474,-12.1195171,-76.8838346,6110227423
73475,-12.1196316,-76.8834957,6110227424
73481,-12.1190565,-76.8866691,6110227438
74183,-12.1323426,-76.8937521,6110228589
79030,-12.1220719,-76.9001984,6110239882
79039,-12.1603179,-76.8916389,5877193911
79040,-12.1601335,-76.8904489,5877193912
79041,-12.1600594,-76.8899709,5877193913
79122,-12.1217971,-76.8961243,6110240222
79123,-12.1284284,-76.8947117,6110240223
79137,-12.1298279,-76.8894347,6110240299
80839,-12.1192917,-76.9170703,6110244302
80875,-12.1201301,-76.9106626,6110244406
80876,-12.1205939,-76.9109998,6110244407
80881,-12.120397,-76.9103544,6110244418
80884,-12.1200402,-76.9099858,6110244422
80889,-12.1197546,-76.9095163,6110244427
80893,-12.1205016,-76.9100382,6110244431
80898,-12.1210815,-76.9106978,6110244435
80900,-12.1206207,-76.9106795,6110244438
83087,-12.2066657,-76.9088339,5465373830
83271,-12.1363473,-76.9010788,6110228083
88244,-12.1360086,-76.9256507,6966946196
88268,-12.1344446,-76.9216433,6966946260
88270,-12.131735,-76.924299,6966946264
88285,-12.1310416,-76.9269104,6966946285
88317,-12.1311841,-76.9271892,6966946380
90555,-12.2068783,-76.9085905,4823924676
90556,-12.2065626,-76.9087013,4823924677
90566,-12.2067906,-76.9089947,4823924691
90567,-12.2063451,-76.9084214,4823924693
92141,-12.1623729,-76.8904566,4373827928
92143,-12.1638344,-76.8912472,4373827927
92151,-12.167222,-76.9022336,4373827942
92162,-12.1676625,-76.9033815,4373827945
92163,-12.16847,-76.906053,4373827954
92169,-12.1618028,-76.9088061,4373827982
92170,-12.1617623,-76.9091482,4373827983
92171,-12.1607556,-76.9079688,4373827986
92172,-12.160376,-76.9074465,4373827987
93127,-12.1350716,-76.9029146,6914267643
93149,-12.1314591,-76.9033392,6914267670
93154,-12.1317001,-76.9037509,6914267683
93672,-12.1537798,-76.904999,5494759113
93673,-12.1536802,-76.9052557,5494759114
93682,-12.1536028,-76.9055393,5494759125
93684,-12.153143,-76.906125,5494759122
93685,-12.1539022,-76.9058835,5494759123
93686,-12.154371,-76.9061468,5494759124
93687,-12.1540958,-76.9056467,5494759126
93689,-12.1545672,-76.9058783,5494759128
93690,-12.1547421,-76.9056017,5494759133
93691,-12.1543703,-76.9051058,5494759134
93692,-12.1550247,-76.9050273,5494759135
93693,-12.1472309,-76.9054851,5494759136
93696,-12.1542078,-76.9053659,5494759131
93704,-12.1498629,-76.9070222,5494759147
93710,-12.1504865,-76.9070259,5494759160
94484,-12.1504401,-76.9087876,5494760320
95006,-12.2069325,-76.9096771,4729825457
95944,-12.1616275,-76.9070368,4373835098
95945,-12.1619736,-76.9077207,4373835100
95948,-12.1625444,-76.9078555,4373835105
95951,-12.1625705,-76.9120431,4373835114
95962,-12.1681344,-76.8988754,4373835127
95963,-12.1685644,-76.900989,4373835128
95964,-12.1691203,-76.8997123,4373835129
95965,-12.1683419,-76.8998952,4373835130
95966,-12.1685313,-76.9008262,4373835131
95971,-12.1643824,-76.8848474,4373835136
95973,-12.1634988,-76.8847644,4373835138
95986,-12.1472961,-76.8821947,4373835151
95991,-12.1474663,-76.8825344,4373835156
97193,-12.1480646,-76.8946245,3739384325
97198,-12.1481103,-76.8953242,3739384326
97206,-12.1480753,-76.9074483,3739384327
97662,-12.1509219,-76.901743,3739384425
97806,-12.1517853,-76.9040712,3739384475
98314,-12.1320185,-76.9268104,5502631433
98315,-12.1312641,-76.9268626,5502631434
98317,-12.1308711,-76.9270394,5502631436
98894,-12.1590842,-76.9097003,5067473474
98896,-12.1513775,-76.9080682,5067473476
98897,-12.1507944,-76.9083758,5067473478
98900,-12.1514928,-76.9078298,5067473484
98991,-12.1565725,-76.907934,5494768352
98994,-12.1580571,-76.9079136,5494768357
98995,-12.157959,-76.9046319,5494768358
98999,-12.1574457,-76.9067316,5494768368
99000,-12.1560455,-76.9069133,5494768369
99002,-12.1580928,-76.9057141,5494768381
100161,-12.1388993,-76.9260461,5502635123
100541,-12.1306675,-76.9040664,6914281293
100542,-12.131002,-76.9049836,6914281294
100554,-12.1297058,-76.9026854,6914281312
100555,-12.1300063,-76.9027055,6914281313
100557,-12.130047,-76.9019335,6914281316
100558,-12.1320327,-76.9021335,6914281317
100564,-12.1283984,-76.9021896,6914281323
100566,-12.1306301,-76.9023529,6914281324
100567,-12.1300102,-76.902338,6914281326
100570,-12.1304012,-76.9027319,6914281332
100575,-12.1283598,-76.9006726,6914281345
100579,-12.1352572,-76.900535,6914281359
100581,-12.1346227,-76.9002668,6914281360
100586,-12.1358833,-76.9006326,6914281369
100587,-12.1323982,-76.9006283,6914281368
100588,-12.1346586,-76.9010123,6914281376
100589,-12.1373808,-76.9004793,6914281378
100603,-12.1410736,-76.9042689,6914281394
100608,-12.1345534,-76.9034939,6914281410
100610,-12.1338355,-76.9036664,6914281412
100612,-12.1332533,-76.9043731,6914281414
100613,-12.1330664,-76.9046076,6914281415
100614,-12.1338798,-76.9030825,6914281416
100615,-12.1329953,-76.9041425,6914281417
100616,-12.1335807,-76.903441,6914281418
100624,-12.1470747,-76.9044018,6914281429
100632,-12.1484083,-76.9016951,6914281437
100633,-12.1482775,-76.9013558,6914281438
100634,-12.1486831,-76.901219,6914281439
100635,-12.1484379,-76.9006444,6914281440
100636,-12.1489398,-76.9011258,6914281441
100637,-12.1489763,-76.9011063,6914281442
100639,-12.1487015,-76.9004859,6914281443
100652,-12.1508822,-76.9029489,6914281457
100654,-12.1500817,-76.9037346,6914281458
100671,-12.152283,-76.902,6914281476
100674,-12.1533228,-76.9051839,6914281479
100675,-12.1527384,-76.9032484,6914281485
100676,-12.1524038,-76.9058283,6914281486
100677,-12.1536465,-76.9065563,6914281493
100678,-12.1535215,-76.9056487,6914281498
100679,-12.1534168,-76.9054141,6914281499
100680,-12.152899,-76.9056438,6914281501
100684,-12.1526609,-76.9064358,6914281512
100685,-12.1487676,-76.9020057,6914281515
100687,-12.1434173,-76.904158,6914281518
101478,-12.1551556,-76.893007,6944168536
102077,-12.1252311,-76.93655,5502640828
107859,-12.151033,-76.9012614,4386180778
110561,-12.1509321,-76.9056207,1712317005
110563,-12.1512757,-76.9056545,1712317009
110565,-12.1515741,-76.9057152,1712317017
110578,-12.153105,-76.9061369,1712317060
110582,-12.1532382,-76.9075139,1712317066
17097,-12.1173491,-76.9534876,5999469337
4247,-12.291569,-76.7655692,4749009928
4254,-12.2941238,-76.7647453,4749009946
4256,-12.29386,-76.763775,4749009948
4257,-12.2940091,-76.764299,4749009949
4260,-12.2942611,-76.7646979,4749009953
4310,-12.2933317,-76.7667418,4984415336
4311,-12.2932688,-76.7664891,4984415337
8418,-12.2926769,-76.7700565,4607464174
8420,-12.2939863,-76.7749472,4607464179
13691,-12.2943217,-76.7755522,4750082656
35210,-12.2967888,-76.7639506,5575104184
35772,-12.2955037,-76.7732161,4749089983
35773,-12.2956608,-76.7738438,4749089984
35774,-12.2958044,-76.7744173,4749089985
35775,-12.2959423,-76.774968,4749089986
35776,-12.2964025,-76.7729569,4749089987
35777,-12.2965649,-76.7735862,4749089988
35778,-12.2967097,-76.7741611,4749089989
35779,-12.2968586,-76.774694,4749089990
35780,-12.2972834,-76.7727028,4749089991
35781,-12.297336,-76.7745704,4749089992
35782,-12.2974492,-76.7733342,4749089993
35783,-12.2976001,-76.7739091,4749089994
35784,-12.2976808,-76.7742158,4749089995
35785,-12.2977116,-76.7743332,4749089996
35786,-12.2981783,-76.7724447,4749089997
35787,-12.2983353,-76.7740328,4749089998
35788,-12.2983504,-76.7730774,4749089999
35789,-12.298515,-76.7736867,4749090000
35790,-12.2990561,-76.7721915,4749090001
35791,-12.2992161,-76.7728307,4749090002
38992,-12.2936521,-76.773731,4749097614
38993,-12.2938209,-76.7743744,4749097615
38994,-12.2945991,-76.7734677,4749097616
38995,-12.2947728,-76.7740999,4749097617
38996,-12.2949292,-76.7746692,4749097618
38997,-12.2950109,-76.7749667,4749097619
38998,-12.2951313,-76.7754049,4749097620
40256,-12.2958764,-76.7747048,4749101621
41310,-12.297426,-76.7721579,4749103801
41311,-12.2979068,-76.7715423,4749103802
41312,-12.2980361,-76.7719719,4749103803
41313,-12.2989304,-76.7717235,4749103804
44773,-12.297529,-76.7736382,4749111187
44774,-12.2984298,-76.7733806,4749111188
44775,-12.2985534,-76.7738839,4749111189
44776,-12.2992921,-76.773134,4749111190
46813,-12.2976421,-76.7668187,4749115408
53194,-12.2960202,-76.7752889,6415317704
56050,-12.2999502,-76.775948,4749400229
76379,-12.2971048,-76.7777361,6415368790
76380,-12.2978841,-76.7772629,6415368791
76413,-12.297508,-76.7774912,6415368823
79322,-12.3006903,-76.7725385,4749975531
83328,-12.2895118,-76.7727743,4989058700
83329,-12.2891594,-76.7710376,4989058701
83330,-12.2884714,-76.7701918,4989058702
83332,-12.2893585,-76.7709821,4989058704
83333,-12.2890996,-76.77002,4989058705
83334,-12.2903701,-76.7706999,4989058706
83336,-12.2899419,-76.7708194,4989058708
83344,-12.2944009,-76.7661362,4989058715
83346,-12.2940402,-76.7665654,4989058716
83347,-12.2939676,-76.7662713,4989058717
83964,-12.2872506,-76.7560015,4989060221
84010,-12.2886691,-76.7725203,4989060267
84011,-12.2882438,-76.7690873,4989060268
88041,-12.2965971,-76.7751112,4749207429
88050,-12.2970511,-76.7748587,4749207431
88051,-12.2973726,-76.7764109,4749207432
88052,-12.2974826,-76.7746188,4749207433
88053,-12.2978089,-76.7761023,4749207434
88054,-12.2979084,-76.774382,4749207435
88055,-12.2982344,-76.7758303,4749207436
88056,-12.2983204,-76.7741529,4749207437
88057,-12.2986345,-76.7755746,4749207438
88058,-12.2987201,-76.7739306,4749207439
88059,-12.2990266,-76.775324,4749207440
88060,-12.2991535,-76.7736896,4749207441
88061,-12.2994248,-76.7750695,4749207442
88062,-12.2995452,-76.7734718,4749207443
88063,-12.2998289,-76.7748111,4749207444
88064,-12.2999738,-76.7732335,4749207445
88065,-12.3002216,-76.7745602,4749207446
88066,-12.3006196,-76.7743058,4749207449
88067,-12.3010129,-76.7740544,4749207450
88150,-12.2885077,-76.7712169,4749994147
88729,-12.2987789,-76.7766978,4749209621
88730,-12.300367,-76.7756812,4749209622
88731,-12.3007704,-76.7754278,4749209623
88732,-12.301158,-76.7751842,4749209624
88733,-12.301541,-76.7749436,4749209625
89435,-12.2983465,-76.7769821,4749210683
89436,-12.2991696,-76.7764477,4749210684
89437,-12.2995553,-76.7762007,4749210685
91274,-12.2939089,-76.7746765,4749215776
91275,-12.2940693,-76.7752376,4749215777
91276,-12.294852,-76.7743883,4749215778
109675,-12.2919625,-76.7669232,4748991812
109679,-12.2928871,-76.7666112,4748991816
109686,-12.2929471,-76.7668484,4748991825
110643,-12.2980226,-76.7685157,4749255396
12378,-12.0647494,-77.0847342,5615941393
12384,-12.0643566,-77.0841027,5615941400
27911,-12.0614283,-77.0865445,4268823137
30041,-12.0650631,-77.0851732,1409885160
37331,-12.066327,-77.0942408,380988106
50993,-12.0745218,-77.0839968,3962693283
55798,-12.0676687,-77.091489,1829377371
59094,-12.0692066,-77.0913069,317337819
59122,-12.0692447,-77.0912113,317337890
59141,-12.0743376,-77.0848502,317337966
59849,-12.0651566,-77.0819426,494548981
85464,-12.0718952,-77.0877989,746787215
85477,-12.0694043,-77.0905772,746787233
85481,-12.0701459,-77.0891555,746787240
85484,-12.0704158,-77.0887625,746787246
104357,-12.0687368,-77.0911924,1403237267
12456,-12.3285956,-76.8346538,1827698599
1351,-12.1505675,-76.8113525,3742108982
1378,-12.15202,-76.8103234,3742109013
1382,-12.1520198,-76.8098555,3742109017
1383,-12.152635,-76.8098552,3742109018
1385,-12.1526162,-76.8093938,3742109020
1389,-12.1526507,-76.8089135,3742109024
1995,-12.0904191,-76.8657971,6944198995
1998,-12.0937304,-76.8650109,6944198999
1999,-12.0937867,-76.8662347,6944199000
2000,-12.0935662,-76.86589,6944199001
2004,-12.0939463,-76.8651023,6944199005
2005,-12.093054,-76.8669963,6944199006
2006,-12.0919753,-76.8665782,6944199010
2007,-12.0912945,-76.8670381,6944199011
2008,-12.0915904,-76.8674758,6944199012
2012,-12.0915632,-76.870554,6944199016
2013,-12.0910316,-76.8697274,6944199017
2022,-12.0914032,-76.8705037,6944199026
2036,-12.0915137,-76.8712136,6944199038
2057,-12.0923962,-76.8707665,6944199061
3850,-12.1090355,-76.8825444,5977119360
3861,-12.1089557,-76.8821135,5977119362
4882,-12.1039246,-76.8885732,4375980518
4883,-12.1046419,-76.8888682,4375980519
5301,-12.109422,-76.8569398,5494550588
5523,-12.1554748,-76.8616639,4934349642
5749,-12.1040544,-76.8882383,4375983440
5750,-12.1047664,-76.8885182,4375983441
6039,-12.1527255,-76.808425,3742120068
7006,-12.1465949,-76.8367971,3719054187
7469,-12.1041835,-76.8879051,4375988111
7470,-12.1043218,-76.8875481,4375988112
7471,-12.1048889,-76.8881813,4375988113
7472,-12.1050224,-76.8878193,4375988114
7473,-12.1051392,-76.8875025,4375988115
8148,-12.0895642,-76.8682568,4375990016
8150,-12.0900951,-76.8678925,4375990018
9104,-12.1507913,-76.7518412,3036174637
9106,-12.1568779,-76.7504025,3036174646
9107,-12.1507147,-76.7544035,3036174647
9108,-12.1506687,-76.7559386,3036174649
9109,-12.1568569,-76.7554021,3036174651
9110,-12.1568697,-76.7545017,3036174652
9113,-12.1568765,-76.7529259,3036174654
9117,-12.1530211,-76.7544311,3036174659
9118,-12.1560572,-76.7545007,3036174658
9121,-12.1584721,-76.7520118,3036174657
9122,-12.1507628,-76.7527958,3036174666
9124,-12.14791,-76.7543967,3036174669
9129,-12.1560599,-76.7528999,3036174674
9131,-12.1579781,-76.7546171,3036174675
9132,-12.1568809,-76.7518734,3036174679
9137,-12.1560598,-76.7554665,3036174692
10542,-12.0687689,-76.7622705,4990462061
12383,-12.1080534,-76.8569214,4972314374
12399,-12.1074265,-76.8564252,4972314378
12972,-12.0883423,-76.8664913,4374166746
12978,-12.0906424,-76.8674757,4374166754
12979,-12.0911985,-76.8671029,4374166755
12980,-12.0926804,-76.8661019,4374166756
12981,-12.0934137,-76.8656516,4374166757
12982,-12.0929499,-76.8665283,4374166758
12984,-12.0922912,-76.8670042,4374166759
12986,-12.0905139,-76.8682509,4374166762
12990,-12.0909807,-76.8652951,4374166767
12991,-12.0915,-76.865177,4374166769
12997,-12.0898191,-76.8667407,4374166776
13149,-12.0852102,-76.8605415,4374166991
13150,-12.0855051,-76.8588879,4374166992
13151,-12.0848551,-76.8604068,4374166993
13152,-12.0844927,-76.8602713,4374166994
13155,-12.0850255,-76.8593517,4374166997
13159,-12.0855833,-76.8606337,4374167001
13160,-12.0858716,-76.8589704,4374167002
13161,-12.0851331,-76.8588041,4374167003
13163,-12.0862284,-76.8589677,4374167005
13167,-12.0864593,-76.8595857,4374167011
13173,-12.0840384,-76.8601398,4374167033
13174,-12.0846559,-76.8612034,4374167034
13175,-12.0836323,-76.8602495,4374167035
16319,-12.1072318,-76.7993741,1273797638
18214,-12.091846,-76.8411832,5494582523
18216,-12.0914952,-76.8423043,5494582525
19698,-12.0887903,-76.8666009,4972318026
19704,-12.0878746,-76.8558379,4972318027
19757,-12.0870351,-76.8523883,4972318046
19761,-12.0881313,-76.8514796,4972318049
19762,-12.0841389,-76.8533097,4972318052
19772,-12.085775,-76.8594741,4972318070
19836,-12.1500558,-76.8470752,3719086256
20249,-12.1484351,-76.7551818,4980261592
20250,-12.1484408,-76.7544,4980261593
20251,-12.1484921,-76.7509536,4980261594
20252,-12.1488032,-76.7552269,4980261595
20253,-12.1488101,-76.7544002,4980261596
20254,-12.1488234,-76.7528029,4980261597
20255,-12.1488381,-76.7510385,4980261598
20256,-12.1492007,-76.7544014,4980261600
20257,-12.1492188,-76.7528019,4980261601
20258,-12.1492395,-76.7509607,4980261602
20259,-12.1495798,-76.7553686,4980261603
20260,-12.1495881,-76.7544018,4980261604
20261,-12.1496013,-76.7528006,4980261605
20263,-12.1499661,-76.7554059,4980261607
20264,-12.1499661,-76.7544022,4980261608
20265,-12.1499662,-76.7527993,4980261609
20266,-12.1503259,-76.7564677,4980261611
20267,-12.1503288,-76.7544026,4980261612
20268,-12.1496144,-76.7513268,4980261606
20269,-12.1503328,-76.7515411,4980261614
20270,-12.1499765,-76.7518152,4980261610
20271,-12.150331,-76.7527978,4980261613
20272,-12.1511357,-76.7544086,4980261616
20273,-12.1511424,-76.7548538,4980261615
20274,-12.1514983,-76.754413,4980261619
20275,-12.1511494,-76.7527945,4980261617
20276,-12.1514953,-76.7548396,4980261618
20277,-12.1515093,-76.7528499,4980261620
20285,-12.1518482,-76.7548396,4980261721
20286,-12.1518555,-76.7544172,4980261722
20287,-12.1518622,-76.7529124,4980261723
20288,-12.1484646,-76.7528045,4980261724
20289,-12.14848,-76.7517676,4980261725
20290,-12.1488319,-76.7517789,4980261726
20291,-12.1492297,-76.7517914,4980261727
20292,-12.1496102,-76.7518035,4980261728
20293,-12.1503317,-76.7518265,4980261729
20295,-12.1522618,-76.7549031,4980261731
20298,-12.1522746,-76.7528991,4980261733
20299,-12.1526413,-76.7551126,4980261734
20300,-12.1522557,-76.754422,4980261732
20301,-12.1526354,-76.7544265,4980261735
20302,-12.15569,-76.7544923,4980261738
20303,-12.1526229,-76.7528879,4980261736
20304,-12.1534067,-76.7554684,4980261740
20305,-12.1534006,-76.7544398,4980261741
20308,-12.1541539,-76.7554528,4980261744
20310,-12.1545626,-76.7554443,4980261746
20312,-12.1537739,-76.7554608,4980261742
